NodesOrigin NodeDestination TravelTime
-55.5318382--30.906381 -55.5408045--30.8940981 1910.9482975743026
-55.5318382--30.906381 -55.5429827--30.8975041 1690.456554823664
-55.5318382--30.906381 -55.5446627--30.9072855 1699.4256358402872
-55.5318382--30.906381 -55.555358--30.8917376 2950.7211069400596
-55.5318382--30.906381 -55.5367526--30.9026954 715.4380998056529
-55.5318382--30.906381 -55.5458412--30.908663 1893.9224353974078
-55.5318382--30.906381 -55.5480177--30.9348957 3593.422051773001
-55.5318382--30.906381 -55.5432647--30.9046453 1426.1335827037237
-55.5318382--30.906381 -55.5387842--30.8983692 1354.0730053793682
-55.5318382--30.906381 -55.535206--30.8968925 1288.4585241439227
-55.5318382--30.906381 -55.5408345--30.8994459 1320.1412337193674
-55.5318382--30.906381 -55.5479583--30.8988977 1847.1580660132083
-55.5357489--30.9075205 -55.5408045--30.8940981 2065.099591389534
-55.5357489--30.9075205 -55.5429827--30.8975041 1759.818702099122
-55.5357489--30.9075205 -55.5446627--30.9072855 1148.0957679178757
-55.5357489--30.9075205 -55.555358--30.8917376 2992.7342416643883
-55.5357489--30.9075205 -55.5367526--30.9026954 765.284268294914
-55.5357489--30.9075205 -55.5458412--30.908663 1342.5925674749963
-55.5357489--30.9075205 -55.5480177--30.9348957 3371.277175268791
-55.5357489--30.9075205 -55.5432647--30.9046453 875.8364641391944
-55.5357489--30.9075205 -55.5387842--30.8983692 1479.5783320099738
-55.5357489--30.9075205 -55.535206--30.8968925 1442.6098179591538
-55.5357489--30.9075205 -55.5408345--30.8994459 1378.094312870047
-55.5357489--30.9075205 -55.5479583--30.8988977 1675.2050244392813
-55.5351833--30.9110489 -55.5408045--30.8940981 2519.389583014425
-55.5351833--30.9110489 -55.5429827--30.8975041 2298.8978402637863
-55.5351833--30.9110489 -55.5446627--30.9072855 1100.1554016668958
-55.5351833--30.9110489 -55.555358--30.8917376 3542.978945993973
-55.5351833--30.9110489 -55.5367526--30.9026954 1319.2541695710001
-55.5351833--30.9110489 -55.5458412--30.908663 1294.6522012240164
-55.5351833--30.9110489 -55.5480177--30.9348957 2984.980766332878
-55.5351833--30.9110489 -55.5432647--30.9046453 1230.7727596308355
-55.5351833--30.9110489 -55.5387842--30.8983692 1962.5142908194907
-55.5351833--30.9110489 -55.535206--30.8968925 1896.8998095840452
-55.5351833--30.9110489 -55.5408345--30.8994459 1928.58251915949
-55.5351833--30.9110489 -55.5479583--30.8988977 2225.4497287688664
-55.5359308--30.9106763 -55.5408045--30.8940981 2454.636972950582
-55.5359308--30.9106763 -55.5429827--30.8975041 2227.5261983037476
-55.5359308--30.9106763 -55.5446627--30.9072855 1017.6181935419364
-55.5359308--30.9106763 -55.555358--30.8917376 3460.441737869013
-55.5359308--30.9106763 -55.5367526--30.9026954 1236.767969094561
-55.5359308--30.9106763 -55.5458412--30.908663 1212.1149930990568
-55.5359308--30.9106763 -55.5480177--30.9348957 3062.1588132100333
-55.5359308--30.9106763 -55.5432647--30.9046453 1148.2355515058757
-55.5359308--30.9106763 -55.5387842--30.8983692 1897.7616807556474
-55.5359308--30.9106763 -55.535206--30.8968925 1832.1471995202019
-55.5359308--30.9106763 -55.5408345--30.8994459 1849.5780136696944
-55.5359308--30.9106763 -55.5479583--30.8988977 2142.9125206439066
-55.5364891--30.911465 -55.5408045--30.8940981 2557.0787667367235
-55.5364891--30.911465 -55.5429827--30.8975041 2321.7593966835193
-55.5364891--30.911465 -55.5446627--30.9072855 915.1763997557949
-55.5364891--30.911465 -55.555358--30.8917376 3550.4192055556587
-55.5364891--30.911465 -55.5367526--30.9026954 1339.2097628807026
-55.5364891--30.911465 -55.5458412--30.908663 1109.6731993129154
-55.5364891--30.911465 -55.5480177--30.9348957 2959.7170194238915
-55.5364891--30.911465 -55.5432647--30.9046453 1249.7461513233877
-55.5364891--30.911465 -55.5387842--30.8983692 2000.203474541789
-55.5364891--30.911465 -55.535206--30.8968925 1934.5889933063436
-55.5364891--30.911465 -55.5408345--30.8994459 1952.0198074558361
-55.5364891--30.911465 -55.5479583--30.8988977 2235.486780954396
-55.5357651--30.9118783 -55.5408045--30.8940981 2626.854066389524
-55.5357651--30.9118783 -55.5429827--30.8975041 2404.7622856081784
-55.5357651--30.9118783 -55.5446627--30.9072855 998.1792886804541
-55.5357651--30.9118783 -55.555358--30.8917376 3633.4220944803174
-55.5357651--30.9118783 -55.5367526--30.9026954 1422.2126518053617
-55.5357651--30.9118783 -55.5458412--30.908663 1192.6760882375745
-55.5357651--30.9118783 -55.5480177--30.9348957 2877.516282957779
-55.5357651--30.9118783 -55.5432647--30.9046453 1332.7490402480469
-55.5357651--30.9118783 -55.5387842--30.8983692 2069.9787741945897
-55.5357651--30.9118783 -55.535206--30.8968925 2004.3642929591442
-55.5357651--30.9118783 -55.5408345--30.8994459 2035.0226963804953
-55.5357651--30.9118783 -55.5479583--30.8988977 2318.489669879055
-55.5272495--30.9038883 -55.5408045--30.8940981 1938.3999926675501
-55.5272495--30.9038883 -55.5429827--30.8975041 1799.2244822840414
-55.5272495--30.9038883 -55.5446627--30.9072855 2380.0031097916212
-55.5272495--30.9038883 -55.555358--30.8917376 3208.7619588341745
-55.5272495--30.9038883 -55.5367526--30.9026954 1183.9731536873728
-55.5272495--30.9038883 -55.5458412--30.908663 2574.4999093487418
-55.5272495--30.9038883 -55.5480177--30.9348957 4256.791949018658
-55.5272495--30.9038883 -55.5432647--30.9046453 2101.7718160961617
-55.5272495--30.9038883 -55.5387842--30.8983692 1382.8613090759789
-55.5272495--30.9038883 -55.535206--30.8968925 1313.9115834328352
-55.5272495--30.9038883 -55.5408345--30.8994459 1604.5679878260808
-55.5272495--30.9038883 -55.5479583--30.8988977 2485.9844178764542
-55.5261938--30.903637 -55.5408045--30.8940981 2014.2971521210934
-55.5261938--30.903637 -55.5429827--30.8975041 1903.924471375063
-55.5261938--30.903637 -55.5446627--30.9072855 2484.7030988826423
-55.5261938--30.903637 -55.555358--30.8917376 3313.4619479251965
-55.5261938--30.903637 -55.5367526--30.9026954 1288.6731427783945
-55.5261938--30.903637 -55.5458412--30.908663 2679.199898439763
-55.5261938--30.903637 -55.5480177--30.9348957 4361.491938109679
-55.5261938--30.903637 -55.5432647--30.9046453 2206.4718051871832
-55.5261938--30.903637 -55.5387842--30.8983692 1487.5612981670006
-55.5261938--30.903637 -55.535206--30.8968925 1381.952637173298
-55.5261938--30.903637 -55.5408345--30.8994459 1709.2679769171027
-55.5261938--30.903637 -55.5479583--30.8988977 2590.6844069674758
-55.5245353--30.9049911 -55.5408045--30.8940981 2246.6873334831803
-55.5245353--30.9049911 -55.5429827--30.8975041 2188.9469795157997
-55.5245353--30.9049911 -55.5446627--30.9072855 2657.735250741576
-55.5245353--30.9049911 -55.555358--30.8917376 3598.4844560659335
-55.5245353--30.9049911 -55.5367526--30.9026954 1515.4542315437025
-55.5245353--30.9049911 -55.5458412--30.908663 2852.2320502986963
-55.5245353--30.9049911 -55.5480177--30.9348957 4498.607647411568
-55.5245353--30.9049911 -55.5432647--30.9046453 2426.13991177636
-55.5245353--30.9049911 -55.5387842--30.8983692 1772.5838063077376
-55.5245353--30.9049911 -55.535206--30.8968925 1614.3428185353848
-55.5245353--30.9049911 -55.5408345--30.8994459 1988.5014658974487
-55.5245353--30.9049911 -55.5479583--30.8988977 2846.4484132669286
-55.5137681--30.9087886 -55.5408045--30.8940981 3394.91806255085
-55.5137681--30.9087886 -55.5429827--30.8975041 3581.796594376468
-55.5137681--30.9087886 -55.5446627--30.9072855 4008.905276481534
-55.5137681--30.9087886 -55.555358--30.8917376 4991.334070926602
-55.5137681--30.9087886 -55.5367526--30.9026954 2875.7282781977233
-55.5137681--30.9087886 -55.5458412--30.908663 4203.402076038655
-55.5137681--30.9087886 -55.5480177--30.9348957 5827.09865334367
-55.5137681--30.9087886 -55.5432647--30.9046453 3786.4139584303807
-55.5137681--30.9087886 -55.5387842--30.8983692 3165.4334211684054
-55.5137681--30.9087886 -55.535206--30.8968925 2762.573547603055
-55.5137681--30.9087886 -55.5408345--30.8994459 3387.1400999185075
-55.5137681--30.9087886 -55.5479583--30.8988977 4206.72245992095
-55.5478239--30.8874077 -55.5408045--30.8940981 1079.3215207050027
-55.5478239--30.8874077 -55.5429827--30.8975041 1668.0471135856192
-55.5478239--30.8874077 -55.5446627--30.9072855 2923.478794035365
-55.5478239--30.8874077 -55.555358--30.8917376 1204.8288800496189
-55.5478239--30.8874077 -55.5367526--30.9026954 2432.5649049824124
-55.5478239--30.8874077 -55.5458412--30.908663 3088.955221497081
-55.5478239--30.8874077 -55.5480177--30.9348957 6375.469618649302
-55.5478239--30.8874077 -55.5432647--30.9046453 2576.7145166016003
-55.5478239--30.8874077 -55.5387842--30.8983692 1760.6854849472816
-55.5478239--30.8874077 -55.535206--30.8968925 1643.5289446599566
-55.5478239--30.8874077 -55.5408345--30.8994459 1862.3235149516634
-55.5478239--30.8874077 -55.5479583--30.8988977 1589.790771438226
-55.5600792--30.892503 -55.5408045--30.8940981 2452.7735855485766
-55.5600792--30.892503 -55.5429827--30.8975041 2041.8164754343934
-55.5600792--30.892503 -55.5446627--30.9072855 2693.322758619532
-55.5600792--30.892503 -55.555358--30.8917376 639.5965405851093
-55.5600792--30.892503 -55.5367526--30.9026954 2688.319466972019
-55.5600792--30.892503 -55.5458412--30.908663 2858.799186081248
-55.5600792--30.892503 -55.5480177--30.9348957 6164.223522947848
-55.5600792--30.892503 -55.5432647--30.9046453 2351.2729045622305
-55.5600792--30.892503 -55.5387842--30.8983692 2540.1506414845317
-55.5600792--30.892503 -55.535206--30.8968925 3057.1423512365377
-55.5600792--30.892503 -55.5408345--30.8994459 2262.858872104953
-55.5600792--30.892503 -55.5479583--30.8988977 1358.7126408791328
-55.5595128--30.9010942 -55.5408045--30.8940981 2693.8934745009005
-55.5595128--30.9010942 -55.5429827--30.8975041 2281.332325379078
-55.5595128--30.9010942 -55.5446627--30.9072855 1730.8246332221092
-55.5595128--30.9010942 -55.555358--30.8917376 1290.0224542896501
-55.5595128--30.9010942 -55.5367526--30.9026954 2923.325627223363
-55.5595128--30.9010942 -55.5458412--30.908663 1896.3010606838254
-55.5595128--30.9010942 -55.5480177--30.9348957 5201.725397550425
-55.5595128--30.9010942 -55.5432647--30.9046453 2005.2733115915746
-55.5595128--30.9010942 -55.5387842--30.8983692 2779.666491429217
-55.5595128--30.9010942 -55.535206--30.8968925 3296.658201181223
-55.5595128--30.9010942 -55.5408345--30.8994459 2502.3747220496375
-55.5595128--30.9010942 -55.5479583--30.8988977 1594.5723897866646
-55.5496532--30.9057094 -55.5408045--30.8940981 1687.394380693734
-55.5496532--30.9057094 -55.5429827--30.8975041 1266.5606099727668
-55.5496532--30.9057094 -55.5446627--30.9072855 708.1036091762194
-55.5496532--30.9057094 -55.555358--30.8917376 2288.203589997866
-55.5496532--30.9057094 -55.5367526--30.9026954 1901.9066007812537
-55.5496532--30.9057094 -55.5458412--30.908663 705.045502573681
-55.5496532--30.9057094 -55.5480177--30.9348957 3980.9789051057696
-55.5496532--30.9057094 -55.5432647--30.9046453 982.5522875456847
-55.5496532--30.9057094 -55.5387842--30.8983692 1764.894776022905
-55.5496532--30.9057094 -55.535206--30.8968925 2281.8864857749113
-55.5496532--30.9057094 -55.5408345--30.8994459 1487.6030066433264
-55.5496532--30.9057094 -55.5479583--30.8988977 981.0946110230824
-55.5264217--30.9029943 -55.5408045--30.8940981 1939.7859028322919
-55.5264217--30.9029943 -55.5429827--30.8975041 1869.1785049048956
-55.5264217--30.9029943 -55.5446627--30.9072855 2449.9571324124754
-55.5264217--30.9029943 -55.555358--30.8917376 3278.715981455029
-55.5264217--30.9029943 -55.5367526--30.9026954 1253.9271763082274
-55.5264217--30.9029943 -55.5458412--30.908663 2644.453931969596
-55.5264217--30.9029943 -55.5480177--30.9348957 4327.355768815575
-55.5264217--30.9029943 -55.5432647--30.9046453 2171.7258387170164
-55.5264217--30.9029943 -55.5387842--30.8983692 1452.8153316968335
-55.5264217--30.9029943 -55.535206--30.8968925 1307.4413878844964
-55.5264217--30.9029943 -55.5408345--30.8994459 1674.5220104469354
-55.5264217--30.9029943 -55.5479583--30.8988977 2555.9384404973084
-55.53083--30.9045991 -55.5408045--30.8940981 1688.7710201697619
-55.53083--30.9045991 -55.5429827--30.8975041 1469.44875695926
-55.53083--30.9045991 -55.5446627--30.9072855 1941.8082378124311
-55.53083--30.9045991 -55.555358--30.8917376 2851.936464564494
-55.53083--30.9045991 -55.5367526--30.9026954 757.8305044432104
-55.53083--30.9045991 -55.5458412--30.908663 2136.3050373695514
-55.53083--30.9045991 -55.5480177--30.9348957 3822.654347517041
-55.53083--30.9045991 -55.5432647--30.9046453 1668.5161846758679
-55.53083--30.9045991 -55.5387842--30.8983692 1131.8957279748274
-55.53083--30.9045991 -55.535206--30.8968925 1066.281246739382
-55.53083--30.9045991 -55.5408345--30.8994459 1221.356591343802
-55.53083--30.9045991 -55.5479583--30.8988977 2088.824686166437
-55.5235997--30.9044801 -55.5408045--30.8940981 2200.423058169834
-55.5235997--30.9044801 -55.5429827--30.8975041 2214.6378334589936
-55.5235997--30.9044801 -55.5446627--30.9072855 2795.4164609665736
-55.5235997--30.9044801 -55.555358--30.8917376 3624.175310009127
-55.5235997--30.9044801 -55.5367526--30.9026954 1599.3865048623252
-55.5235997--30.9044801 -55.5458412--30.908663 2989.913260523694
-55.5235997--30.9044801 -55.5480177--30.9348957 4637.934560113201
-55.5235997--30.9044801 -55.5432647--30.9046453 2517.185167271114
-55.5235997--30.9044801 -55.5387842--30.8983692 1798.2746602509312
-55.5235997--30.9044801 -55.535206--30.8968925 1568.0785432220384
-55.5235997--30.9044801 -55.5408345--30.8994459 2019.9813390010331
-55.5235997--30.9044801 -55.5479583--30.8988977 2901.3977690514066
-55.544233--30.8953968 -55.5408045--30.8940981 495.1116713297791
-55.544233--30.8953968 -55.5429827--30.8975041 495.89422620149793
-55.544233--30.8953968 -55.5446627--30.9072855 1751.325906651244
-55.544233--30.8953968 -55.555358--30.8917376 1330.40505591158
-55.544233--30.8953968 -55.5367526--30.9026954 1335.635471600498
-55.544233--30.8953968 -55.5458412--30.908663 1916.8023341129601
-55.544233--30.8953968 -55.5480177--30.9348957 5222.22667097956
-55.544233--30.8953968 -55.5432647--30.9046453 1404.561629217479
-55.544233--30.8953968 -55.5387842--30.8983692 623.8387099750402
-55.544233--30.8953968 -55.535206--30.8968925 1123.411429195639
-55.544233--30.8953968 -55.5408345--30.8994459 716.9366228720573
-55.544233--30.8953968 -55.5479583--30.8988977 617.1424416016594
-55.5436917--30.895861 -55.5408045--30.8940981 419.4100867087755
-55.5436917--30.895861 -55.5429827--30.8975041 430.8072543647765
-55.5436917--30.895861 -55.5446627--30.9072855 1686.2389348145225
-55.5436917--30.895861 -55.555358--30.8917376 1406.1066405325832
-55.5436917--30.895861 -55.5367526--30.9026954 1265.8131302379657
-55.5436917--30.895861 -55.5458412--30.908663 1851.7153622762387
-55.5436917--30.895861 -55.5480177--30.9348957 5157.139699142838
-55.5436917--30.895861 -55.5432647--30.9046453 1339.4746573807577
-55.5436917--30.895861 -55.5387842--30.8983692 548.1371253540366
-55.5436917--30.895861 -55.535206--30.8968925 1047.7098445746353
-55.5436917--30.895861 -55.5408345--30.8994459 647.259021304196
-55.5436917--30.895861 -55.5479583--30.8988977 692.8440262226629
-55.5466239--30.9087045 -55.5408045--30.8940981 1979.5840776722891
-55.5466239--30.9087045 -55.5429827--30.8975041 1543.0397069541618
-55.5466239--30.9087045 -55.5446627--30.9072855 272.7382983527342
-55.5466239--30.9087045 -55.555358--30.8917376 2771.699515826301
-55.5466239--30.9087045 -55.5367526--30.9026954 1476.0127828860939
-55.5466239--30.9087045 -55.5458412--30.908663 78.24149879561371
-55.5466239--30.9087045 -55.5480177--30.9348957 3354.174901327702
-55.5466239--30.9087045 -55.5432647--30.9046453 574.1918034937679
-55.5466239--30.9087045 -55.5387842--30.8983692 1391.2854037646314
-55.5466239--30.9087045 -55.535206--30.8968925 1893.1977874119627
-55.5466239--30.9087045 -55.5408345--30.8994459 1190.341544671788
-55.5466239--30.9087045 -55.5479583--30.8988977 1456.7670912250392
-55.5465247--30.9073987 -55.5408045--30.8940981 1825.4888147958452
-55.5465247--30.9073987 -55.5429827--30.8975041 1388.9444440777177
-55.5465247--30.9073987 -55.5446627--30.9072855 249.41334180292893
-55.5465247--30.9073987 -55.555358--30.8917376 2617.604252949857
-55.5465247--30.9073987 -55.5367526--30.9026954 1448.0610742545157
-55.5465247--30.9073987 -55.5458412--30.908663 224.44546952857857
-55.5465247--30.9073987 -55.5480177--30.9348957 3519.568703994557
-55.5465247--30.9073987 -55.5432647--30.9046453 528.7067610189466
-55.5465247--30.9073987 -55.5387842--30.8983692 1344.6050206138261
-55.5465247--30.9073987 -55.535206--30.8968925 1862.3364361057802
-55.5465247--30.9073987 -55.5408345--30.8994459 1036.2462817953437
-55.5465247--30.9073987 -55.5479583--30.8988977 1302.6718283485948
-55.5469017--30.9079305 -55.5408045--30.8940981 1894.59084726782
-55.5469017--30.9079305 -55.5429827--30.8975041 1458.0464765496922
-55.5469017--30.9079305 -55.5446627--30.9072855 318.5153742749035
-55.5469017--30.9079305 -55.555358--30.8917376 2686.706285421831
-55.5469017--30.9079305 -55.5367526--30.9026954 1517.1631067264905
-55.5469017--30.9079305 -55.5458412--30.908663 155.34343705660407
-55.5469017--30.9079305 -55.5480177--30.9348957 3450.466671522582
-55.5469017--30.9079305 -55.5432647--30.9046453 597.8087934909212
-55.5469017--30.9079305 -55.5387842--30.8983692 1413.7070530858007
-55.5469017--30.9079305 -55.535206--30.8968925 1931.4384685777547
-55.5469017--30.9079305 -55.5408345--30.8994459 1105.3483142673183
-55.5469017--30.9079305 -55.5479583--30.8988977 1371.773860820569
-55.5480935--30.9069514 -55.5408045--30.8940981 1981.7001659202401
-55.5480935--30.9069514 -55.5429827--30.8975041 1423.7356942196893
-55.5480935--30.9069514 -55.5446627--30.9072855 442.26172192321064
-55.5480935--30.9069514 -55.555358--30.8917376 2582.509375224372
-55.5480935--30.9069514 -55.5367526--30.9026954 1640.9094543747976
-55.5480935--30.9069514 -55.5458412--30.908663 314.25915195483594
-55.5480935--30.9069514 -55.5480177--30.9348957 3609.3823864208143
-55.5480935--30.9069514 -55.5432647--30.9046453 721.5551411392285
-55.5480935--30.9069514 -55.5387842--30.8983692 1537.4534007341078
