Node Population Gap_0 Gap_200 Gap_400 Gap_600 Gap_800 Gap_1000 Gap_1200 Gap_1400 Gap_1600 Gap_1800 Gap_2000 Gap_2200 Gap_2400 Gap_2600 Gap_2800 Gap_3000 Gap_3200 Gap_3400 Gap_3600 Gap_3800 Gap_4000 Gap_4200 Gap_4400 Gap_4600 Gap_4800 Gap_5000
-55.5489429--30.9067867 0 1 1 1 3 3 4 5 6 8 10 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.5463142--30.9108681 4 1 1 1 2 3 3 4 6 8 8 10 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14
-55.5465444--30.9089855 0 1 1 2 3 3 3 6 7 9 10 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14 14
-55.5453714--30.9095805 0 1 1 2 3 3 3 6 8 8 10 10 12 12 12 13 14 14 14 14 14 14 14 14 14 14 14
-55.5449805--30.9090632 69 1 1 1 2 3 3 4 7 8 9 10 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.5585896--30.89975 0 1 1 1 1 1 1 1 2 4 5 5 6 9 10 11 13 13 13 13 13 13 13 13 13 14 14
-55.5576641--30.9002341 0 1 1 1 1 1 1 1 3 5 5 5 7 9 10 12 13 13 13 13 13 13 13 13 14 14 14
-55.5595128--30.9010942 42 1 1 1 1 1 1 1 1 2 4 5 5 6 9 10 11 13 13 13 13 13 13 13 13 14 14
-55.5595504--30.8993649 53 1 1 1 1 1 1 1 1 3 5 5 5 7 9 10 12 13 13 13 13 13 13 13 13 14 14
-55.5586482--30.9016396 154 1 1 1 1 1 1 1 2 3 5 5 6 7 9 11 12 13 13 13 13 13 13 13 14 14 14
-55.5577375--30.9003347 131 1 1 1 1 1 1 1 3 5 5 5 7 9 10 12 13 13 13 13 13 13 13 13 14 14 14
-55.5584179--30.9029885 98 1 1 1 1 1 1 1 1 3 5 5 5 7 9 11 12 13 13 13 13 13 13 13 14 14 14
-55.5568372--30.9008159 132 1 1 1 1 1 1 2 4 5 5 6 9 10 11 13 13 13 13 13 13 13 13 13 14 14 14
-55.5569948--30.9037536 71 1 1 1 1 1 1 1 2 4 5 5 7 9 11 12 13 13 13 13 13 13 13 14 14 14 14
-55.5555195--30.9024725 99 1 1 1 1 1 1 2 4 5 5 7 9 10 12 13 13 13 13 13 13 13 13 14 14 14 14
-55.5541119--30.9022469 118 1 1 1 1 1 2 4 4 5 7 9 10 12 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.555948--30.9030893 47 1 1 1 1 1 1 1 4 5 5 6 9 10 12 13 13 13 13 13 13 13 14 14 14 14 14
-55.5536814--30.9034025 73 1 1 1 1 1 2 4 4 4 7 9 10 12 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.5556376--30.8991451 108 1 1 1 1 1 2 2 2 5 6 9 10 11 12 12 13 13 13 13 13 13 13 13 14 14 14
-55.5561875--30.8999286 88 1 1 1 1 1 1 2 3 5 5 7 9 10 11 13 13 13 13 13 13 13 13 13 14 14 14
-55.5561875--30.8999286 95 1 1 1 1 1 1 2 3 5 5 7 9 10 11 13 13 13 13 13 13 13 13 13 14 14 14
-55.5552791--30.90041 63 1 1 1 1 1 1 2 4 5 6 9 10 11 12 13 13 13 13 13 13 13 13 13 14 14 14
-55.5534855--30.9013704 84 1 1 1 1 1 1 3 5 6 9 10 11 12 13 13 13 13 13 13 13 13 13 14 14 14 14
-55.5550878--30.8983645 87 1 1 1 1 1 2 2 2 5 7 9 10 11 12 12 13 13 13 13 13 13 13 13 13 14 14
-55.5532539--30.8993214 70 1 1 1 1 1 1 2 5 7 9 10 11 12 12 13 13 13 13 13 13 13 13 13 14 14 14
-55.5541723--30.8988401 108 1 1 1 1 1 2 2 2 6 9 10 11 12 12 12 13 13 13 13 13 13 13 13 14 14 14
-55.5523566--30.8997909 71 1 1 1 1 1 1 2 6 9 10 11 12 12 12 13 13 13 13 13 13 13 13 14 14 14 14
-55.5496345--30.9012478 110 1 1 1 1 1 4 6 8 10 11 12 12 13 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.5505325--30.9007782 93 1 1 1 1 1 1 5 9 10 11 12 12 12 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.5510931--30.9015615 99 1 1 1 1 1 2 5 6 9 10 11 12 13 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.5510931--30.9015615 72 1 1 1 1 1 2 5 6 9 10 11 12 13 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.5529179--30.9005763 84 1 1 1 1 1 1 2 6 7 9 10 11 12 13 13 13 13 13 13 13 13 13 14 14 14 14
-55.5538248--30.9001012 38 1 1 1 1 1 1 2 5 6 9 10 11 12 12 13 13 13 13 13 13 13 13 14 14 14 14
-55.5552791--30.90041 95 1 1 1 1 1 1 2 4 5 6 9 10 11 12 13 13 13 13 13 13 13 13 13 14 14 14
-55.554742--30.8996213 99 1 1 1 1 1 1 2 3 6 7 9 10 11 12 13 13 13 13 13 13 13 13 13 14 14 14
-55.5715889--30.8811979 19 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 5 6 8 8 9 10 12
-55.5628409--30.8911384 120 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13 13 13 13
-55.5604454--30.8936733 71 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12 12 12 13 13 13 13 13 13
-55.5804448--30.8915012 12 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 9
-55.5784679--30.8924183 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 7 10 11
-55.5787012--30.8920109 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11
-55.5757959--30.8920413 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 9 10 12 12
-55.5784679--30.8924183 55 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 7 10 11
-55.5781553--30.8904467 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11
-55.5789385--30.8916285 14 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 6 9 10
-55.5680994--30.8924951 70 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 6 9 10 11 12 12 12 12 13 13
-55.5682538--30.8922265 72 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 6 9 10 11 12 12 12 12 13 13
-55.5671792--30.8941009 36 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13 13 13
-55.5752118--30.8967505 17 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12
-55.5756318--30.8960446 162 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 3 5 8 10 11 12 12
-55.5740526--30.8886987 92 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12
-55.5751805--30.8931491 20 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12
-55.5732674--30.8929422 54 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 4 5 9 10 11 12 12 12
-55.5721768--30.8933686 59 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12
-55.5715169--30.8922235 69 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12
-55.5722927--30.8908947 43 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12
-55.5722927--30.8908947 13 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12
-55.5715169--30.8922235 30 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12
-55.5698955--30.8913131 70 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13
-55.5699152--30.894996 85 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12 12 12 13
-55.5680513--30.8944699 107 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12 12 12 13 13
-55.570626--30.89375 27 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 7 10 11 12 12 12 12 12
-55.5780934--30.8930607 41 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 4 5 8 10 11
-55.5774792--30.8941218 44 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 7 10 11 12
-55.5768974--30.8925354 68 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12
-55.5751805--30.8931491 62 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12
-55.576818--30.8952544 71 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12
-55.5751805--30.8931491 45 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12
-55.5723406--30.8980687 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12
-55.5758786--30.8986201 29 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12
-55.5758786--30.8986201 17 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12
-55.5743933--30.8975375 41 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12
-55.5785678--30.8798553 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 5 7 9
-55.5805434--30.8834505 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 3 4 7
-55.590963--30.8773967 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.590963--30.8773967 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5910749--30.8770395 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5902121--30.8771528 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5895702--30.8773038 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5900221--30.8766648 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5897851--30.8777824 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5897025--30.8773477 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5888649--30.8774671 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5894126--30.8776525 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5888649--30.8774671 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5877317--30.8741024 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5871946--30.8741964 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5881394--30.8743414 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.587272--30.8745138 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5885228--30.8749943 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5883859--30.8746522 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5874395--30.8752008 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5873547--30.8748532 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5830615--30.8791313 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 5
-55.5862369--30.8787097 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2
-55.5877871--30.8782379 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5860259--30.8766989 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3
-55.5864302--30.8766231 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2
-55.5880891--30.8777411 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5885519--30.8769582 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5865752--30.8776866 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5854823--30.8767944 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3
-55.5830854--30.8771466 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 5
-55.5623558--30.878256 44 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 7 7 8 8 9 10 11 12 12
-55.5415192--30.9302138 115 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11 13 13
-55.5417608--30.9322985 113 1 1 1 1 1 2 2 3 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11 11
-55.5432264--30.9304479 112 1 1 1 2 2 2 2 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11 13 13
-55.5442699--30.9299194 100 1 1 1 2 2 2 2 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11 11 13 13
-55.5421626--30.9309907 0 1 1 1 1 2 2 2 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11 11 13
-55.5465549--30.9367874 18 1 1 1 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10
-55.5460468--30.9360566 2 1 1 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10
-55.5474701--30.9362317 2 1 1 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 7 9 10
-55.5482683--30.9357818 0 1 1 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 11
-55.5864843--30.8757163 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5854823--30.8767944 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3
-55.5822338--30.8772714 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 5
-55.5799223--30.8784893 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 6 8
-55.5861153--30.8744069 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5748454--30.8837925 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 3 4 7 9 11
-55.5692252--30.8840946 201 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 5 8 8 9 10 11 12 12
-55.5696012--30.8829018 19 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 6 8 8 9 10 12 12
-55.5697864--30.8817765 12 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 6 8 8 9 10 12 12
-55.5631959--30.8799875 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 4 7 8 8 8 10 11 12 12 12
-55.5626128--30.8792211 31 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 10 10 12 12 12
-55.5611873--30.8794642 58 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 5 7 8 8 8 10 11 12 12 12
-55.5617354--30.8802182 71 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 8 9 10 12 12 12 12
-55.5627706--30.8802135 60 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 8 9 10 11 12 12 12
-55.5622123--30.8794309 65 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 12 12 12
-55.5626128--30.8792211 34 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 10 10 12 12 12
-55.5616421--30.8786597 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 12 12 12
-55.5603427--30.8799133 32 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 4 7 7 8 8 10 10 11 12 12 12
-55.5604766--30.8792844 67 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 4 7 8 8 8 10 10 11 12 12 12
-55.5603427--30.8799133 65 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 4 7 7 8 8 10 10 11 12 12 12
-55.5614604--30.87984 11 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 9 10 11 12 12 12
-55.5616421--30.8786597 36 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 12 12 12
-55.5603729--30.8783009 73 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 12 12 12
-55.5600619--30.8795228 65 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 12 12 12 12
-55.5594617--30.87906 66 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 11 12 12 12
-55.5590296--30.8784438 45 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 8 10 10 12 12 12
-55.5590548--30.8779408 45 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 8 10 11 12 12 12
-55.5600908--30.8787165 66 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 8 10 10 12 12 12
-55.5598729--30.8783805 57 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 12 12 12
-55.5613444--30.8809859 53 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 4 7 8 8 8 10 11 12 12 12 12
-55.5610711--30.8805954 137 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 9 10 12 12 12 12
-55.5572683--30.8767254 34 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 11 12 12
-55.5575172--30.8770583 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 12 12 12
-55.5572693--30.8780673 10 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 11 12 12 12
-55.5568167--30.8774391 33 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 8 10 11 12 12 12
-55.5574584--30.8775276 57 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 8 10 11 12 12 12
-55.5576885--30.8778401 59 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 4 7 7 8 8 10 10 11 12 12 12
-55.5574584--30.8775276 15 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 8 10 11 12 12 12
-55.5577439--30.8773763 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 8 10 10 12 12 12
-55.5544982--30.8746796 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 5 7 8 8 8 10 10 11
-55.5549823--30.8775845 94 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 11 12 12 12
-55.5540667--30.8779219 108 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 5 7 8 8 8 10 10 12 12 12 12
-55.5555812--30.8740683 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 8 10 10 12
-55.5582436--30.875176 40 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 4 7 7 8 8 10 10 11 12
-55.5599374--30.8731115 24 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10
-55.5699825--30.8929559 124 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13
-55.5736567--30.8940321 25 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 4 5 8 10 11 12 12 12
-55.5713361--30.8948309 23 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12 12 12
-55.5724215--30.8952764 16 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12
-55.5724215--30.8952764 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12
-55.5661215--30.8925697 0 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 9 10 12 12 12 12 12 13 13 13
-55.5676756--30.8932348 29 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12 12 12 13 13
-55.5661215--30.8925697 0 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 9 10 12 12 12 12 12 13 13 13
-55.5680994--30.8924951 34 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 6 9 10 11 12 12 12 12 13 13
-55.5661215--30.8925697 36 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 9 10 12 12 12 12 12 13 13 13
-55.5659549--30.8924943 0 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12 12 12 13 13 13
-55.5676756--30.8932348 35 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12 12 12 13 13
-55.5671792--30.8941009 0 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13 13 13
-55.5676756--30.8932348 37 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12 12 12 13 13
-55.5676756--30.8932348 59 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12 12 12 13 13
-55.5671792--30.8941009 35 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13 13 13
-55.5671792--30.8941009 0 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13 13 13
-55.5671792--30.8941009 5 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13 13 13
-55.5671792--30.8941009 45 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13 13 13
-55.5661215--30.8925697 29 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 9 10 12 12 12 12 12 13 13 13
-55.5661215--30.8925697 37 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 9 10 12 12 12 12 12 13 13 13
-55.56518--30.8939991 0 1 1 1 1 1 1 1 1 1 2 2 2 2 4 6 9 10 12 12 12 12 12 13 13 13 13
-55.5668514--30.8946792 18 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 9 11 12 12 12 12 12 13 13 13
-55.56518--30.8939991 0 1 1 1 1 1 1 1 1 1 2 2 2 2 4 6 9 10 12 12 12 12 12 13 13 13 13
-55.56518--30.8939991 21 1 1 1 1 1 1 1 1 1 2 2 2 2 4 6 9 10 12 12 12 12 12 13 13 13 13
-55.5682538--30.8922265 8 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 6 9 10 11 12 12 12 12 13 13
-55.5676995--30.8914001 23 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13 13
-55.5676995--30.8914001 0 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13 13
-55.5656097--30.8914032 26 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 9 10 12 12 12 12 12 13 13 13
-55.5676995--30.8914001 22 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13 13
-55.5676995--30.8914001 16 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13 13
-55.5676995--30.8914001 14 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13 13
-55.5656097--30.8914032 11 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 9 10 12 12 12 12 12 13 13 13
-55.5659549--30.8924943 0 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12 12 12 13 13 13
-55.5656097--30.8914032 0 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 9 10 12 12 12 12 12 13 13 13
-55.5659549--30.8924943 31 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12 12 12 13 13 13
-55.5656097--30.8914032 21 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 9 10 12 12 12 12 12 13 13 13
-55.5656097--30.8914032 31 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 9 10 12 12 12 12 12 13 13 13
-55.5660185--30.8906816 6 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 7 10 11 12 12 12 12 13 13 13
-55.5554473--30.8830774 93 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 9 10 11 12 12 12 12 12 13
-55.5555616--30.8830186 0 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 8 10 11 12 12 12 12 12 12
-55.5561216--30.8837969 0 1 1 1 1 1 1 1 1 1 1 2 3 3 7 7 8 8 10 10 11 12 12 12 12 12 13
-55.5582103--30.883747 60 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 9 10 11 12 12 12 12 12 12
-55.5589568--30.8833523 28 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 12 12 12 12 12 12
-55.5595708--30.8841417 19 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 8 9 10 12 12 12 12 12 12 12
-55.5662559--30.8861167 116 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 5 7 8 8 9 11 12 12 12
-55.5538175--30.8850082 64 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 8 10 10 12 12 12 12 12 12 13 13
-55.5556438--30.8851305 59 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 11 12 12 12 12 12 13 13
