codcomp,dpto,secc,segm,zona,codloc,nomdpto,nomloc,V_TOT,x,V_TOT_DES,V_PAR,V_PAR_OC,V_PAR_MA,V_PAR_DES,V_COL,V_COL_OC,V_COL_DES,H_TOT,H_PAR,H_PAR_MA,H_COL,P_TOT,P_TOT_HOM,P_TOT_MUJ,P_TOT_PAR,P_HOM_PAR,P_MUJ_PAR,P_TOT_MA,P_HOM_MA,P_MUJ_MA,P_TOT_COL,P_HOM_COL,P_MUJ_COL,BARRIO85,COD_BARRIO,SECPOL_10,CCZ10,CCZ04
1309103620,13,9,103,620,13220,RIVERA,RIVERA,3,3,0,3,3,0,0,0,0,0,3,3,0,0,8,5,3,8,5,3,0,0,0,0,0,0, ,0,10,0,0
1309103621,13,9,103,621,13220,RIVERA,RIVERA,6,6,0,6,6,0,0,0,0,0,6,6,0,0,23,14,9,23,14,9,0,0,0,0,0,0, ,0,10,0,0
1309103622,13,9,103,622,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,10,0,0
1309103623,13,9,103,623,13220,RIVERA,RIVERA,10,10,0,10,10,0,0,0,0,0,10,10,0,0,26,11,15,26,11,15,0,0,0,0,0,0, ,0,10,0,0
1309103624,13,9,103,624,13220,RIVERA,RIVERA,10,9,1,10,9,0,1,0,0,0,9,9,0,0,22,10,12,22,10,12,0,0,0,0,0,0, ,0,10,0,0
1309103625,13,9,103,625,13220,RIVERA,RIVERA,6,6,0,6,6,0,0,0,0,0,6,6,0,0,16,8,8,16,8,8,0,0,0,0,0,0, ,0,10,0,0
1309103626,13,9,103,626,13220,RIVERA,RIVERA,6,6,0,6,6,0,0,0,0,0,6,6,0,0,14,6,8,14,6,8,0,0,0,0,0,0, ,0,10,0,0
1309103627,13,9,103,627,13220,RIVERA,RIVERA,4,4,0,4,4,0,0,0,0,0,4,4,0,0,11,6,5,11,6,5,0,0,0,0,0,0, ,0,10,0,0
1309103628,13,9,103,628,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,10,0,0
1309103629,13,9,103,629,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,10,0,0
1309103630,13,9,103,630,13220,RIVERA,RIVERA,9,9,0,9,9,0,0,0,0,0,9,9,0,0,31,13,18,31,13,18,0,0,0,0,0,0, ,0,10,0,0
1309103631,13,9,103,631,13220,RIVERA,RIVERA,6,6,0,6,6,0,0,0,0,0,6,6,0,0,21,9,12,21,9,12,0,0,0,0,0,0, ,0,10,0,0
1309103632,13,9,103,632,13220,RIVERA,RIVERA,12,11,1,12,11,0,1,0,0,0,11,11,0,0,31,17,14,31,17,14,0,0,0,0,0,0, ,0,10,0,0
1309103633,13,9,103,633,13220,RIVERA,RIVERA,3,3,0,3,3,0,0,0,0,0,3,3,0,0,6,3,3,6,3,3,0,0,0,0,0,0, ,0,10,0,0
1309103634,13,9,103,634,13220,RIVERA,RIVERA,30,26,4,29,25,0,4,1,1,0,26,25,0,1,116,56,60,99,51,48,0,0,0,17,5,12, ,0,10,0,0
1309103700,13,9,103,700,13220,RIVERA,RIVERA,10,10,0,10,10,0,0,0,0,0,10,10,0,0,35,17,18,35,17,18,0,0,0,0,0,0, ,0,10,0,0
1309103701,13,9,103,701,13220,RIVERA,RIVERA,8,3,5,8,3,0,5,0,0,0,3,3,0,0,12,8,4,12,8,4,0,0,0,0,0,0, ,0,10,0,0
1309103702,13,9,103,702,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,10,0,0
1309103703,13,9,103,703,13220,RIVERA,RIVERA,6,4,2,6,4,0,2,0,0,0,4,4,0,0,15,9,6,15,9,6,0,0,0,0,0,0, ,0,10,0,0
1309103704,13,9,103,704,13220,RIVERA,RIVERA,5,5,0,5,5,0,0,0,0,0,5,5,0,0,17,8,9,17,8,9,0,0,0,0,0,0, ,0,10,0,0
1309103800,13,9,103,800,13220,RIVERA,RIVERA,22,20,2,22,20,0,2,0,0,0,20,20,0,0,68,30,38,68,30,38,0,0,0,0,0,0, ,0,10,0,0
1309103801,13,9,103,801,13220,RIVERA,RIVERA,12,11,1,12,11,0,1,0,0,0,11,11,0,0,40,18,22,40,18,22,0,0,0,0,0,0, ,0,10,0,0
1309103803,13,9,103,803,13220,RIVERA,RIVERA,2,1,1,2,1,0,1,0,0,0,1,1,0,0,7,3,4,7,3,4,0,0,0,0,0,0, ,0,10,0,0
1309105001,13,9,105,1,13220,RIVERA,RIVERA,1,1,0,1,1,0,0,0,0,0,1,1,0,0,8,3,5,8,3,5,0,0,0,0,0,0, ,0,9,0,0
1309105002,13,9,105,2,13220,RIVERA,RIVERA,48,46,2,48,46,0,2,0,0,0,46,46,0,0,130,68,62,130,68,62,0,0,0,0,0,0, ,0,9,0,0
1309105003,13,9,105,3,13220,RIVERA,RIVERA,60,52,8,60,52,0,8,0,0,0,52,52,0,0,193,96,97,193,96,97,0,0,0,0,0,0, ,0,9,0,0
1309105004,13,9,105,4,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309105005,13,9,105,5,13220,RIVERA,RIVERA,19,19,0,19,19,0,0,0,0,0,19,19,0,0,55,29,26,55,29,26,0,0,0,0,0,0, ,0,9,0,0
1309105020,13,9,105,20,13220,RIVERA,RIVERA,3,3,0,3,3,0,0,0,0,0,3,3,0,0,12,4,8,12,4,8,0,0,0,0,0,0, ,0,9,0,0
1309105025,13,9,105,25,13220,RIVERA,RIVERA,20,19,1,20,19,0,1,0,0,0,19,19,0,0,54,27,27,54,27,27,0,0,0,0,0,0, ,0,9,0,0
1309105026,13,9,105,26,13220,RIVERA,RIVERA,24,23,1,24,23,0,1,0,0,0,23,23,0,0,70,30,40,70,30,40,0,0,0,0,0,0, ,0,9,0,0
1309105027,13,9,105,27,13220,RIVERA,RIVERA,22,20,2,22,20,0,2,0,0,0,21,21,0,0,73,39,34,73,39,34,0,0,0,0,0,0, ,0,9,0,0
1309105028,13,9,105,28,13220,RIVERA,RIVERA,20,18,2,20,18,0,2,0,0,0,18,18,0,0,53,27,26,53,27,26,0,0,0,0,0,0, ,0,9,0,0
1309105029,13,9,105,29,13220,RIVERA,RIVERA,1,1,0,1,1,0,0,0,0,0,1,1,0,0,3,2,1,3,2,1,0,0,0,0,0,0, ,0,9,0,0
1309105030,13,9,105,30,13220,RIVERA,RIVERA,19,15,4,18,14,0,4,1,1,0,15,14,0,1,106,34,72,46,19,27,0,0,0,60,15,45, ,0,9,0,0
1309105035,13,9,105,35,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309105036,13,9,105,36,13220,RIVERA,RIVERA,8,8,0,8,8,0,0,0,0,0,8,8,0,0,25,15,10,25,15,10,0,0,0,0,0,0, ,0,9,0,0
1309105037,13,9,105,37,13220,RIVERA,RIVERA,20,17,3,20,17,0,3,0,0,0,17,17,0,0,45,20,25,45,20,25,0,0,0,0,0,0, ,0,9,0,0
1309105402,13,9,105,402,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309105403,13,9,105,403,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309105404,13,9,105,404,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309105405,13,9,105,405,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309105406,13,9,105,406,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309105407,13,9,105,407,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309105408,13,9,105,408,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309105409,13,9,105,409,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309105600,13,9,105,600,13220,RIVERA,RIVERA,27,26,1,27,26,0,1,0,0,0,26,26,0,0,90,46,44,90,46,44,0,0,0,0,0,0, ,0,9,0,0
1309105601,13,9,105,601,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309106002,13,9,106,2,13220,RIVERA,RIVERA,1,1,0,1,1,0,0,0,0,0,1,1,0,0,4,2,2,4,2,2,0,0,0,0,0,0, ,0,9,0,0
1309106013,13,9,106,13,13220,RIVERA,RIVERA,38,38,0,38,38,0,0,0,0,0,40,40,0,0,129,64,65,129,64,65,0,0,0,0,0,0, ,0,9,0,0
1309106016,13,9,106,16,13220,RIVERA,RIVERA,26,26,0,26,26,0,0,0,0,0,26,26,0,0,77,39,38,77,39,38,0,0,0,0,0,0, ,0,9,0,0
1309106019,13,9,106,19,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309106022,13,9,106,22,13220,RIVERA,RIVERA,34,33,1,34,33,0,1,0,0,0,33,33,0,0,114,58,56,114,58,56,0,0,0,0,0,0, ,0,9,0,0
1309106023,13,9,106,23,13220,RIVERA,RIVERA,22,22,0,22,22,0,0,0,0,0,22,22,0,0,73,35,38,73,35,38,0,0,0,0,0,0, ,0,9,0,0
1309106024,13,9,106,24,13220,RIVERA,RIVERA,24,24,0,24,24,0,0,0,0,0,27,27,0,0,97,47,50,97,47,50,0,0,0,0,0,0, ,0,9,0,0
1309106025,13,9,106,25,13220,RIVERA,RIVERA,76,76,0,76,76,0,0,0,0,0,78,78,0,0,284,145,139,284,145,139,0,0,0,0,0,0, ,0,9,0,0
1309106027,13,9,106,27,13220,RIVERA,RIVERA,12,12,0,12,12,0,0,0,0,0,12,12,0,0,42,20,22,42,20,22,0,0,0,0,0,0, ,0,9,0,0
1309106029,13,9,106,29,13220,RIVERA,RIVERA,12,11,1,12,11,0,1,0,0,0,11,11,0,0,32,17,15,32,17,15,0,0,0,0,0,0, ,0,9,0,0
1309106030,13,9,106,30,13220,RIVERA,RIVERA,7,6,1,7,6,0,1,0,0,0,8,8,0,0,24,8,16,24,8,16,0,0,0,0,0,0, ,0,9,0,0
1309106031,13,9,106,31,13220,RIVERA,RIVERA,1,1,0,1,1,0,0,0,0,0,1,1,0,0,4,1,3,4,1,3,0,0,0,0,0,0, ,0,9,0,0
1309106032,13,9,106,32,13220,RIVERA,RIVERA,2,2,0,2,2,0,0,0,0,0,2,2,0,0,6,3,3,6,3,3,0,0,0,0,0,0, ,0,9,0,0
1309106033,13,9,106,33,13220,RIVERA,RIVERA,14,10,4,13,10,0,3,1,0,1,10,10,0,0,31,14,17,31,14,17,0,0,0,0,0,0, ,0,9,0,0
1309106034,13,9,106,34,13220,RIVERA,RIVERA,12,12,0,12,12,0,0,0,0,0,12,12,0,0,35,17,18,35,17,18,0,0,0,0,0,0, ,0,9,0,0
1309106035,13,9,106,35,13220,RIVERA,RIVERA,9,9,0,9,9,0,0,0,0,0,9,9,0,0,27,15,12,27,15,12,0,0,0,0,0,0, ,0,9,0,0
1309106036,13,9,106,36,13220,RIVERA,RIVERA,10,10,0,10,10,0,0,0,0,0,10,10,0,0,32,16,16,32,16,16,0,0,0,0,0,0, ,0,9,0,0
1309106037,13,9,106,37,13220,RIVERA,RIVERA,13,12,1,13,12,0,1,0,0,0,12,12,0,0,45,23,22,45,23,22,0,0,0,0,0,0, ,0,9,0,0
1309106038,13,9,106,38,13220,RIVERA,RIVERA,20,16,4,20,16,0,4,0,0,0,16,16,0,0,47,25,22,47,25,22,0,0,0,0,0,0, ,0,9,0,0
1309106042,13,9,106,42,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309106400,13,9,106,400,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309106501,13,9,106,501,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309106502,13,9,106,502,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309106600,13,9,106,600,13220,RIVERA,RIVERA,55,50,5,55,50,0,5,0,0,0,50,50,0,0,182,96,86,182,96,86,0,0,0,0,0,0, ,0,9,0,0
1309106601,13,9,106,601,13220,RIVERA,RIVERA,3,3,0,3,3,0,0,0,0,0,3,3,0,0,7,2,5,7,2,5,0,0,0,0,0,0, ,0,9,0,0
1309106602,13,9,106,602,13220,RIVERA,RIVERA,3,2,1,3,2,0,1,0,0,0,2,2,0,0,3,2,1,3,2,1,0,0,0,0,0,0, ,0,9,0,0
1309106603,13,9,106,603,13220,RIVERA,RIVERA,25,25,0,25,25,0,0,0,0,0,28,28,0,0,112,57,55,112,57,55,0,0,0,0,0,0, ,0,9,0,0
1309106604,13,9,106,604,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309106605,13,9,106,605,13220,RIVERA,RIVERA,1,1,0,1,1,0,0,0,0,0,1,1,0,0,12,6,6,12,6,6,0,0,0,0,0,0, ,0,9,0,0
1309106606,13,9,106,606,13220,RIVERA,RIVERA,2,2,0,2,2,0,0,0,0,0,2,2,0,0,7,4,3,7,4,3,0,0,0,0,0,0, ,0,9,0,0
1309106607,13,9,106,607,13220,RIVERA,RIVERA,30,29,1,30,29,0,1,0,0,0,29,29,0,0,77,36,41,77,36,41,0,0,0,0,0,0, ,0,9,0,0
1309106608,13,9,106,608,13220,RIVERA,RIVERA,10,9,1,10,9,0,1,0,0,0,11,11,0,0,31,15,16,31,15,16,0,0,0,0,0,0, ,0,9,0,0
1309106609,13,9,106,609,13220,RIVERA,RIVERA,10,10,0,10,10,0,0,0,0,0,10,10,0,0,45,24,21,45,24,21,0,0,0,0,0,0, ,0,9,0,0
1309106610,13,9,106,610,13220,RIVERA,RIVERA,13,11,2,13,11,0,2,0,0,0,11,11,0,0,34,15,19,34,15,19,0,0,0,0,0,0, ,0,9,0,0
1309106611,13,9,106,611,13220,RIVERA,RIVERA,19,19,0,19,19,0,0,0,0,0,19,19,0,0,59,28,31,59,28,31,0,0,0,0,0,0, ,0,9,0,0
1309106612,13,9,106,612,13220,RIVERA,RIVERA,11,9,2,11,9,0,2,0,0,0,9,9,0,0,30,14,16,30,14,16,0,0,0,0,0,0, ,0,9,0,0
1309106613,13,9,106,613,13220,RIVERA,RIVERA,1,1,0,1,1,0,0,0,0,0,1,1,0,0,2,1,1,2,1,1,0,0,0,0,0,0, ,0,9,0,0
1309106614,13,9,106,614,13220,RIVERA,RIVERA,2,2,0,2,2,0,0,0,0,0,2,2,0,0,11,4,7,11,4,7,0,0,0,0,0,0, ,0,9,0,0
1309106615,13,9,106,615,13220,RIVERA,RIVERA,26,22,4,26,22,0,4,0,0,0,22,22,0,0,85,44,41,85,44,41,0,0,0,0,0,0, ,0,9,0,0
1309106616,13,9,106,616,13220,RIVERA,RIVERA,23,22,1,23,22,0,1,0,0,0,22,22,0,0,71,35,36,71,35,36,0,0,0,0,0,0, ,0,9,0,0
1309106617,13,9,106,617,13220,RIVERA,RIVERA,8,7,1,8,7,0,1,0,0,0,7,7,0,0,21,13,8,21,13,8,0,0,0,0,0,0, ,0,9,0,0
1309106800,13,9,106,800,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309107001,13,9,107,1,13220,RIVERA,RIVERA,31,27,4,31,27,0,4,0,0,0,28,28,0,0,94,47,47,94,47,47,0,0,0,0,0,0, ,0,9,0,0
1309107002,13,9,107,2,13220,RIVERA,RIVERA,38,37,1,38,37,0,1,0,0,0,37,37,0,0,113,54,59,113,54,59,0,0,0,0,0,0, ,0,9,0,0
1309107003,13,9,107,3,13220,RIVERA,RIVERA,41,38,3,41,38,0,3,0,0,0,38,38,0,0,143,68,75,143,68,75,0,0,0,0,0,0, ,0,9,0,0
1309107004,13,9,107,4,13220,RIVERA,RIVERA,41,17,24,41,17,0,24,0,0,0,17,17,0,0,70,36,34,70,36,34,0,0,0,0,0,0, ,0,9,0,0
1309107005,13,9,107,5,13220,RIVERA,RIVERA,30,16,14,30,16,0,14,0,0,0,16,16,0,0,52,22,30,52,22,30,0,0,0,0,0,0, ,0,9,0,0
1309107006,13,9,107,6,13220,RIVERA,RIVERA,25,22,3,25,22,0,3,0,0,0,22,22,0,0,67,32,35,67,32,35,0,0,0,0,0,0, ,0,9,0,0
1309107007,13,9,107,7,13220,RIVERA,RIVERA,28,24,4,28,24,0,4,0,0,0,24,24,0,0,60,25,35,60,25,35,0,0,0,0,0,0, ,0,9,0,0
1309107008,13,9,107,8,13220,RIVERA,RIVERA,36,33,3,36,33,0,3,0,0,0,33,33,0,0,100,43,57,100,43,57,0,0,0,0,0,0, ,0,9,0,0
1309107009,13,9,107,9,13220,RIVERA,RIVERA,29,28,1,29,28,0,1,0,0,0,28,28,0,0,90,40,50,90,40,50,0,0,0,0,0,0, ,0,9,0,0
1309107010,13,9,107,10,13220,RIVERA,RIVERA,29,28,1,29,28,0,1,0,0,0,28,28,0,0,78,35,43,78,35,43,0,0,0,0,0,0, ,0,9,0,0
1309107011,13,9,107,11,13220,RIVERA,RIVERA,11,11,0,11,11,0,0,0,0,0,11,11,0,0,24,12,12,24,12,12,0,0,0,0,0,0, ,0,9,0,0
1309107012,13,9,107,12,13220,RIVERA,RIVERA,35,34,1,35,34,0,1,0,0,0,35,35,0,0,99,49,50,99,49,50,0,0,0,0,0,0, ,0,9,0,0
1309107013,13,9,107,13,13220,RIVERA,RIVERA,32,27,5,32,27,0,5,0,0,0,27,27,0,0,70,34,36,70,34,36,0,0,0,0,0,0, ,0,9,0,0
1309107014,13,9,107,14,13220,RIVERA,RIVERA,27,24,3,27,24,0,3,0,0,0,24,24,0,0,66,30,36,66,30,36,0,0,0,0,0,0, ,0,9,0,0
1309107015,13,9,107,15,13220,RIVERA,RIVERA,23,23,0,23,23,0,0,0,0,0,23,23,0,0,70,31,39,70,31,39,0,0,0,0,0,0, ,0,9,0,0
1309107016,13,9,107,16,13220,RIVERA,RIVERA,28,22,6,28,22,0,6,0,0,0,22,22,0,0,69,35,34,69,35,34,0,0,0,0,0,0, ,0,9,0,0
1309107017,13,9,107,17,13220,RIVERA,RIVERA,27,25,2,27,25,0,2,0,0,0,25,25,0,0,72,32,40,72,32,40,0,0,0,0,0,0, ,0,9,0,0
1309107018,13,9,107,18,13220,RIVERA,RIVERA,28,23,5,28,23,0,5,0,0,0,24,24,0,0,81,37,44,81,37,44,0,0,0,0,0,0, ,0,9,0,0
1309107019,13,9,107,19,13220,RIVERA,RIVERA,25,21,4,25,21,0,4,0,0,0,21,21,0,0,61,32,29,61,32,29,0,0,0,0,0,0, ,0,9,0,0
1309107020,13,9,107,20,13220,RIVERA,RIVERA,41,34,7,41,34,0,7,0,0,0,34,34,0,0,87,37,50,87,37,50,0,0,0,0,0,0, ,0,9,0,0
1309107021,13,9,107,21,13220,RIVERA,RIVERA,22,20,2,22,20,0,2,0,0,0,21,21,0,0,61,33,28,61,33,28,0,0,0,0,0,0, ,0,9,0,0
1309108001,13,9,108,1,13220,RIVERA,RIVERA,24,24,0,24,24,0,0,0,0,0,24,24,0,0,54,30,24,54,30,24,0,0,0,0,0,0, ,0,9,0,0
1309108003,13,9,108,3,13220,RIVERA,RIVERA,28,27,1,28,27,0,1,0,0,0,28,28,0,0,79,35,44,79,35,44,0,0,0,0,0,0, ,0,9,0,0
1309108004,13,9,108,4,13220,RIVERA,RIVERA,53,46,7,53,46,0,7,0,0,0,50,50,0,0,141,66,75,141,66,75,0,0,0,0,0,0, ,0,9,0,0
1309108005,13,9,108,5,13220,RIVERA,RIVERA,35,31,4,35,31,0,4,0,0,0,33,33,0,0,99,46,53,99,46,53,0,0,0,0,0,0, ,0,9,0,0
1309108006,13,9,108,6,13220,RIVERA,RIVERA,26,21,5,26,21,0,5,0,0,0,21,21,0,0,45,21,24,45,21,24,0,0,0,0,0,0, ,0,9,0,0
1309108007,13,9,108,7,13220,RIVERA,RIVERA,40,36,4,40,36,0,4,0,0,0,36,36,0,0,103,53,50,103,53,50,0,0,0,0,0,0, ,0,9,0,0
1309108008,13,9,108,8,13220,RIVERA,RIVERA,26,24,2,25,23,0,2,1,1,0,24,23,0,1,120,63,57,63,29,34,0,0,0,57,34,23, ,0,9,0,0
1309108009,13,9,108,9,13220,RIVERA,RIVERA,26,22,4,26,22,0,4,0,0,0,22,22,0,0,59,25,34,59,25,34,0,0,0,0,0,0, ,0,9,0,0
1309108032,13,9,108,32,13220,RIVERA,RIVERA,33,32,1,33,32,0,1,0,0,0,33,33,0,0,118,59,59,118,59,59,0,0,0,0,0,0, ,0,9,0,0
1309108036,13,9,108,36,13220,RIVERA,RIVERA,49,31,18,49,31,0,18,0,0,0,31,31,0,0,87,41,46,87,41,46,0,0,0,0,0,0, ,0,9,0,0
1309108037,13,9,108,37,13220,RIVERA,RIVERA,28,24,4,28,24,0,4,0,0,0,25,25,0,0,70,32,38,70,32,38,0,0,0,0,0,0, ,0,9,0,0
1309108038,13,9,108,38,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108039,13,9,108,39,13220,RIVERA,RIVERA,43,37,6,43,37,0,6,0,0,0,38,38,0,0,136,67,69,136,67,69,0,0,0,0,0,0, ,0,9,0,0
1309108041,13,9,108,41,13220,RIVERA,RIVERA,49,49,0,49,49,0,0,0,0,0,50,50,0,0,162,81,81,162,81,81,0,0,0,0,0,0, ,0,9,0,0
1309108042,13,9,108,42,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108045,13,9,108,45,13220,RIVERA,RIVERA,6,5,1,6,5,0,1,0,0,0,5,5,0,0,17,8,9,17,8,9,0,0,0,0,0,0, ,0,9,0,0
1309108047,13,9,108,47,13220,RIVERA,RIVERA,12,12,0,12,12,0,0,0,0,0,12,12,0,0,42,24,18,42,24,18,0,0,0,0,0,0, ,0,9,0,0
1309108050,13,9,108,50,13220,RIVERA,RIVERA,59,58,1,59,58,0,1,0,0,0,60,60,0,0,199,95,104,199,95,104,0,0,0,0,0,0, ,0,9,0,0
1309108051,13,9,108,51,13220,RIVERA,RIVERA,35,30,5,35,30,0,5,0,0,0,31,31,0,0,110,56,54,110,56,54,0,0,0,0,0,0, ,0,9,0,0
1309108053,13,9,108,53,13220,RIVERA,RIVERA,3,1,2,3,1,0,2,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0, ,0,9,0,0
1309108054,13,9,108,54,13220,RIVERA,RIVERA,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0, ,0,9,0,0
1309108400,13,9,108,400,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108401,13,9,108,401,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1,0,0
1309108402,13,9,108,402,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108403,13,9,108,403,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108404,13,9,108,404,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108405,13,9,108,405,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108406,13,9,108,406,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108407,13,9,108,407,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108408,13,9,108,408,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108409,13,9,108,409,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108410,13,9,108,410,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108411,13,9,108,411,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108601,13,9,108,601,13220,RIVERA,RIVERA,64,53,11,63,52,0,11,1,1,0,55,54,0,1,160,82,78,149,78,71,0,0,0,11,4,7, ,0,9,0,0
1309108602,13,9,108,602,13220,RIVERA,RIVERA,14,12,2,14,12,0,2,0,0,0,12,12,0,0,42,15,27,42,15,27,0,0,0,0,0,0, ,0,9,0,0
1309108603,13,9,108,603,13220,RIVERA,RIVERA,8,8,0,8,8,0,0,0,0,0,8,8,0,0,20,7,13,20,7,13,0,0,0,0,0,0, ,0,9,0,0
1309108604,13,9,108,604,13220,RIVERA,RIVERA,7,6,1,7,6,0,1,0,0,0,6,6,0,0,22,14,8,22,14,8,0,0,0,0,0,0, ,0,9,0,0
1309108605,13,9,108,605,13220,RIVERA,RIVERA,41,40,1,41,40,0,1,0,0,0,40,40,0,0,131,71,60,131,71,60,0,0,0,0,0,0, ,0,9,0,0
1309108607,13,9,108,607,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108608,13,9,108,608,13220,RIVERA,RIVERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,9,0,0
1309108609,13,9,108,609,13220,RIVERA,RIVERA,7,7,0,7,7,0,0,0,0,0,7,7,0,0,32,15,17,32,15,17,0,0,0,0,0,0, ,0,9,0,0
